track_id,genre,year_created,interest
91796,Folk,2013,1001
91797,Folk,2013,1454
91851,Rock,2013,4999
91868,Rock,2013,3159
91869,Rock,2013,4542
91894,Experimental,2013,1636
91897,Experimental,2013,1698
91899,Experimental,2013,1252
91900,Experimental,2013,1297
91933,Folk,2013,1119
91934,Folk,2013,1029
91936,Folk,2013,1046
91937,Folk,2013,992
91938,Folk,2013,1076
91958,Folk,2013,1415
91960,International,2013,2781
92124,Pop,2013,1806
92125,Pop,2013,1604
92129,Pop,2013,920
92130,Pop,2013,896
92131,Pop,2013,762
92206,International,2013,1486
92275,Electronic,2013,8988
92282,Electronic,2013,32495
92283,Electronic,2013,6141
92284,Electronic,2013,25251
92292,Folk,2013,1156
92366,Electronic,2013,6116
92466,Electronic,2013,8200
92508,Rock,2013,6117
92535,Folk,2013,1548
92536,Folk,2013,983
92538,Folk,2013,881
92539,Folk,2013,1545
92540,Folk,2013,1399
92546,Electronic,2013,8369
92548,Electronic,2013,7222
92549,Electronic,2013,8328
92551,Electronic,2013,7688
92554,Electronic,2013,6966
92556,Electronic,2013,12371
92561,Electronic,2013,8668
92562,Electronic,2013,9973
92564,Electronic,2013,8437
92565,Experimental,2013,1891
92573,Experimental,2013,1120
92574,Experimental,2013,1879
92868,Rock,2013,3499
92872,Experimental,2013,2030
92873,Experimental,2013,2461
92874,Experimental,2013,1703
92878,Experimental,2013,4948
92881,Experimental,2013,2087
92885,Experimental,2013,2205
92886,Experimental,2013,1708
92887,Experimental,2013,2023
92888,Experimental,2013,2442
92889,Experimental,2013,2975
92947,Instrumental,2013,7287
92948,Instrumental,2013,4724
92949,Instrumental,2013,5779
92950,Instrumental,2013,8211
92951,Instrumental,2013,6305
92952,Instrumental,2013,6601
92953,Instrumental,2013,6054
92954,Instrumental,2013,8908
92955,Instrumental,2013,12606
93074,Folk,2013,1504
93075,Folk,2013,1145
93076,Folk,2013,1697
93363,Electronic,2013,7263
93364,Electronic,2013,8977
93518,Electronic,2013,23353
93519,Electronic,2013,33704
93520,Electronic,2013,35839
93521,Electronic,2013,30931
93522,Electronic,2013,13760
93523,Electronic,2013,14001
93704,Folk,2013,1763
93710,Folk,2013,887
93712,Folk,2013,1698
93716,Folk,2013,1559
93727,Electronic,2013,6166
93867,Rock,2013,3435
93868,Rock,2013,16342
93915,Instrumental,2013,12152
93917,Instrumental,2013,11500
93918,Instrumental,2013,14049
93919,Instrumental,2013,15954
93920,Instrumental,2013,14666
93921,Instrumental,2013,13927
93940,Electronic,2013,6182
93941,Electronic,2013,9268
93942,Pop,2013,4211
93943,Pop,2013,4363
93944,Pop,2013,5135
93950,Rock,2013,3139
93956,Rock,2013,3495
93981,International,2013,4907
93983,Rock,2013,4881
93985,Rock,2013,9627
93986,Rock,2013,4495
94026,Rock,2013,5533
94033,Instrumental,2013,4659
94034,Instrumental,2013,2620
94035,Instrumental,2013,3745
94036,Instrumental,2013,3508
94037,Instrumental,2013,4055
94038,Instrumental,2013,4203
94039,Instrumental,2013,4479
94093,Rock,2013,3327
94099,Rock,2013,3103
94101,Rock,2013,4125
94102,Rock,2013,4653
94263,Electronic,2013,5341
94348,Rock,2013,3552
94411,Electronic,2013,5904
94414,Electronic,2013,5893
94415,Electronic,2013,9400
94419,Rock,2013,4171
94422,Folk,2013,2398
94423,Pop,2013,1840
94426,Hip-Hop,2013,2302
94449,Hip-Hop,2013,1535
94465,Hip-Hop,2013,2093
94467,Hip-Hop,2013,1623
94468,Hip-Hop,2013,1626
94628,Pop,2013,887
94630,Pop,2013,1130
94631,Pop,2013,1641
94632,Pop,2013,977
94634,Pop,2013,1004
94635,Pop,2013,1064
94638,Pop,2013,1911
94803,Electronic,2013,8606
95189,Experimental,2013,1961
95231,Rock,2013,3835
95248,Rock,2013,6114
95249,Rock,2013,9316
95250,Rock,2013,2993
95251,Rock,2013,4448
95308,Rock,2013,3113
95309,Rock,2013,2912
95310,Rock,2013,3613
95452,Instrumental,2013,2780
95486,Pop,2013,670
95506,Rock,2013,3574
95535,Rock,2013,6605
95564,Experimental,2013,1736
95722,Instrumental,2013,331154
95724,Instrumental,2013,38171
95725,Instrumental,2013,27392
95726,Instrumental,2013,23235
95727,Instrumental,2013,37015
95908,Hip-Hop,2013,1854
95910,Hip-Hop,2013,2188
95911,Hip-Hop,2013,3109
95912,Hip-Hop,2013,3774
95914,Hip-Hop,2013,2980
95915,Hip-Hop,2013,4011
96166,International,2013,3315
96167,International,2013,2006
96168,International,2013,3544
96169,International,2013,4629
96399,Rock,2013,7103
96400,Rock,2013,5173
96401,Rock,2013,5265
96402,Rock,2013,7743
96403,Rock,2013,11330
96408,Rock,2013,6234
96560,Rock,2013,4357
96627,Experimental,2013,1850
96657,Hip-Hop,2013,1699
96675,Hip-Hop,2013,2183
96678,Hip-Hop,2013,1619
96692,Folk,2013,1445
96693,Folk,2013,1452
96694,Folk,2013,1145
96695,Folk,2013,1238
96696,Folk,2013,2073
96697,Folk,2013,1716
96698,Folk,2013,3481
96699,Folk,2013,3746
96718,Rock,2013,3619
96726,Folk,2013,929
96728,Folk,2013,869
96729,Folk,2013,955
96730,Folk,2013,1173
96731,Folk,2013,1112
96738,International,2013,632
96742,International,2013,1747
96743,International,2013,703
96759,Rock,2013,11085
96898,Experimental,2013,1194
96900,Experimental,2013,1012
96901,Experimental,2013,1481
96902,Experimental,2013,1915
96935,Rock,2013,3349
96936,Rock,2013,3329
96944,Pop,2013,2683
96945,Pop,2013,4462
96946,Pop,2013,3439
97037,Hip-Hop,2013,17987
97041,Hip-Hop,2013,5993
97043,Hip-Hop,2013,5275
97211,Folk,2014,856
97215,Folk,2014,1080
97216,Folk,2014,1220
97279,Instrumental,2014,10882
97283,Instrumental,2014,13543
97285,Instrumental,2014,19604
97286,Rock,2014,4091
97373,Experimental,2014,2279
97374,Experimental,2014,1773
97393,Electronic,2014,6721
97404,Electronic,2014,5976
97406,Experimental,2014,1896
97407,Experimental,2014,2904
97424,Electronic,2014,10142
97540,Electronic,2014,6513
97542,Electronic,2014,8485
97544,Electronic,2014,7525
97545,Electronic,2014,11821
97547,Electronic,2014,11884
97548,Electronic,2014,10272
97568,Hip-Hop,2014,1716
97569,Hip-Hop,2014,2448
97570,Hip-Hop,2014,2417
97585,Folk,2014,1708
97586,Folk,2014,1631
97587,Folk,2014,1583
97588,Folk,2014,2060
97589,Folk,2014,2454
97590,Folk,2014,4140
97690,Rock,2014,3903
97691,Hip-Hop,2014,5501
97692,Hip-Hop,2014,5040
97697,Hip-Hop,2014,10467
97793,Experimental,2014,1887
97794,Experimental,2014,1497
97813,Experimental,2014,1331
97814,Experimental,2014,3277
97841,Experimental,2014,2573
97844,Electronic,2014,6894
97845,Electronic,2014,7360
97846,Electronic,2014,9794
97847,Electronic,2014,9899
97848,Electronic,2014,20270
97886,Rock,2014,2980
97887,Rock,2014,3929
97894,Rock,2014,4173
97940,Electronic,2014,12374
97958,Electronic,2014,10510
97959,Electronic,2014,6825
97960,Electronic,2014,9204
97961,Electronic,2014,10857
97962,Electronic,2014,16634
97980,Hip-Hop,2014,1552
97986,Hip-Hop,2014,3383
97987,Hip-Hop,2014,1673
97988,Hip-Hop,2014,3524
97989,Hip-Hop,2014,3788
98025,Rock,2014,3299
98026,International,2014,744
98028,International,2014,551
98031,International,2014,714
98077,Rock,2014,2967
98202,Electronic,2014,6803
98203,Electronic,2014,7582
98204,Electronic,2014,7947
98205,Electronic,2014,9754
98206,Electronic,2014,13590
98227,Electronic,2014,10438
98228,Electronic,2014,9547
98229,Experimental,2014,3317
98235,Instrumental,2014,2984
98236,Instrumental,2014,2577
98237,Instrumental,2014,3440
98238,Instrumental,2014,4140
98251,Rock,2014,3934
98297,Rock,2014,3688
98298,International,2014,3759
98299,International,2014,3702
98300,International,2014,5026
98301,International,2014,6980
98302,International,2014,16463
98339,International,2014,567
98346,International,2014,729
98348,International,2014,644
98349,International,2014,1693
98547,Hip-Hop,2014,6545
98548,Hip-Hop,2014,5346
98549,Hip-Hop,2014,2840
98550,Hip-Hop,2014,3121
98551,Hip-Hop,2014,3160
98552,Hip-Hop,2014,4187
98553,Hip-Hop,2014,3907
98554,Hip-Hop,2014,4489
98555,Hip-Hop,2014,7201
98556,Hip-Hop,2014,6546
98557,Hip-Hop,2014,10709
98565,Hip-Hop,2014,6147
98567,Hip-Hop,2014,2428
98569,Hip-Hop,2014,5633
98573,Hip-Hop,2014,6369
98574,Hip-Hop,2014,2202
98575,Hip-Hop,2014,3675
98576,Hip-Hop,2014,2469
98577,Hip-Hop,2014,2992
98578,Hip-Hop,2014,2145
98579,Hip-Hop,2014,2581
98580,Hip-Hop,2014,3809
98581,Hip-Hop,2014,4828
98582,Hip-Hop,2014,3581
98583,Hip-Hop,2014,2817
98584,Hip-Hop,2014,7688
98585,Hip-Hop,2014,6285
98613,Hip-Hop,2014,2382
98617,Hip-Hop,2014,1668
98618,Hip-Hop,2014,1637
98619,Hip-Hop,2014,2778
98620,Hip-Hop,2014,1892
98621,Hip-Hop,2014,2018
98622,Hip-Hop,2014,3674
98623,Hip-Hop,2014,3627
98624,Hip-Hop,2014,3389
98625,Hip-Hop,2014,4563
98626,Hip-Hop,2014,3586
98627,Hip-Hop,2014,4189
98628,Hip-Hop,2014,8708
98655,International,2014,792
98656,International,2014,880
98657,International,2014,667
98666,International,2014,720
98667,International,2014,1552
98668,International,2014,1428
98669,International,2014,1800
98670,International,2014,3324
98671,International,2014,4094
98680,International,2014,561
98681,International,2014,642
98701,Rock,2014,4650
98770,Electronic,2014,6308
98838,Electronic,2014,6085
99041,Electronic,2014,5020
99093,Hip-Hop,2014,1401
99095,Hip-Hop,2014,1776
99096,Hip-Hop,2014,3265
99135,Electronic,2014,7617
99214,Experimental,2014,2022
99260,Rock,2014,11287
99261,Electronic,2014,9213
99274,Experimental,2014,1635
99311,Electronic,2014,4771
99313,Electronic,2014,5467
99345,Rock,2014,9739
99361,International,2014,561
99362,International,2014,655
99363,International,2014,874
99364,International,2014,1365
99368,International,2014,1018
99369,International,2014,652
99370,International,2014,677
99371,International,2014,575
99372,International,2014,803
99373,International,2014,806
99374,International,2014,856
99375,International,2014,993
99389,International,2014,3708
99390,International,2014,1010
99391,International,2014,877
99392,International,2014,908
99393,International,2014,2744
99394,International,2014,1356
99395,International,2014,2722
99411,Rock,2014,7770
99419,Rock,2014,2653
99436,Rock,2014,4148
99437,Rock,2014,7129
99438,Rock,2014,4101
99439,Rock,2014,4746
99440,Rock,2014,6070
99441,Rock,2014,8337
99442,Rock,2014,13596
99501,Hip-Hop,2014,2827
99703,Electronic,2014,9619
99704,Electronic,2014,9555
99707,Electronic,2014,16675
100478,Hip-Hop,2014,1932
100479,Hip-Hop,2014,1915
100480,Hip-Hop,2014,3472
100497,Electronic,2014,7815
100522,Electronic,2014,14685
100535,Electronic,2014,5812
100536,Electronic,2014,4827
100544,Electronic,2014,5432
100549,Electronic,2014,7821
100550,Electronic,2014,5489
100552,Electronic,2014,10962
100745,Electronic,2014,8512
100799,Rock,2014,3076
100802,Rock,2014,5638
100835,Electronic,2014,14564
100949,Hip-Hop,2014,1531
100958,Hip-Hop,2014,2661
100959,Hip-Hop,2014,5031
100972,Electronic,2014,18641
100973,Electronic,2014,19611
100975,Electronic,2014,18201
100976,Electronic,2014,32776
101111,International,2014,5299
101112,International,2014,4730
101116,International,2014,5008
101118,International,2014,7541
101119,International,2014,8297
101864,Experimental,2014,1365
101868,Experimental,2014,2058
101873,Experimental,2014,2122
101893,Experimental,2014,3408
101951,Rock,2014,3260
102092,Experimental,2014,1470
102112,Experimental,2014,1102
102114,Experimental,2014,1247
102195,Rock,2014,3499
103518,Instrumental,2014,9411
103519,Instrumental,2014,9624
103520,Instrumental,2014,13328
103521,Instrumental,2014,15452
103522,Instrumental,2014,14297
103523,Instrumental,2014,17771
103600,Electronic,2014,6908
103800,Hip-Hop,2014,2095
103808,Hip-Hop,2014,2150
104008,Folk,2014,2167
104009,Folk,2014,2016
104010,Folk,2014,2639
104062,Rock,2014,3338
104063,Rock,2014,2923
104064,Pop,2014,1829
104065,Pop,2014,1002
104066,Pop,2014,1201
104067,Pop,2014,1401
104068,Pop,2014,2182
104086,Rock,2014,3687
104227,Rock,2014,5034
104276,Electronic,2014,10512
104277,Electronic,2014,6660
104278,Electronic,2014,8492
104279,Electronic,2014,11978
104282,Electronic,2014,8015
104283,Electronic,2014,10635
104284,Electronic,2014,17987
104356,Folk,2014,1309
104357,Folk,2014,1417
104434,Experimental,2014,1572
104625,Experimental,2014,1278
104668,Rock,2014,3911
104724,Experimental,2014,1694
104725,Experimental,2014,1213
104779,Pop,2014,2719
104780,Pop,2014,2650
105022,Experimental,2014,1159
105119,Rock,2014,3324
105141,Rock,2014,6076
105142,Rock,2014,3707
105144,Rock,2014,4267
105145,Rock,2014,7446
105196,Folk,2014,1518
105408,Electronic,2014,5520
105411,Electronic,2014,5864
105412,Electronic,2014,6367
105413,Electronic,2014,9695
105414,Electronic,2014,15950
105443,Hip-Hop,2014,2294
105450,Hip-Hop,2014,1425
105451,Hip-Hop,2014,1695
105662,Electronic,2014,6156
105664,Electronic,2014,5820
105670,Electronic,2014,7818
105671,Electronic,2014,6170
105672,Electronic,2014,9692
105673,Electronic,2014,9219
105674,Electronic,2014,13821
105682,Rock,2014,2983
105683,Hip-Hop,2014,5010
105685,Hip-Hop,2014,5544
105712,Folk,2014,1655
105713,Folk,2014,4515
105714,Folk,2014,1126
105715,Folk,2014,980
105716,Folk,2014,906
105717,Folk,2014,1361
105718,Folk,2014,2130
105719,Experimental,2014,1302
105720,Experimental,2014,5464
105722,Experimental,2014,1204
105824,Hip-Hop,2014,3649
105825,Hip-Hop,2014,3620
105826,Hip-Hop,2014,3539
105827,Hip-Hop,2014,5000
105887,Folk,2014,1255
105890,Folk,2014,1233
105912,Rock,2014,2902
105914,Folk,2014,2252
105915,Folk,2014,830
105916,Folk,2014,829
105917,Folk,2014,843
105918,Folk,2014,1308
105919,Folk,2014,1055
105920,Folk,2014,1945
106274,Rock,2014,8437
106277,Rock,2014,7669
106339,Folk,2014,1398
106342,Folk,2014,2451
106343,Folk,2014,1025
106456,Folk,2014,1358
106457,Folk,2014,1032
106458,Folk,2014,1882
106463,Rock,2014,2946
106465,Rock,2014,3503
106502,Instrumental,2014,27726
106522,Experimental,2014,1484
106562,Rock,2014,7504
106563,Rock,2014,3643
106564,Rock,2014,7728
106566,Rock,2014,14002
106567,Rock,2014,3424
106568,Rock,2014,12261
106569,Rock,2014,10942
106570,Rock,2014,10716
106571,Rock,2014,19233
106629,Instrumental,2014,3379
106872,Rock,2014,3533
106876,Rock,2014,4087
106877,Rock,2014,5187
106937,Folk,2014,1411
106948,Rock,2014,4065
106951,Rock,2014,2949
106952,Rock,2014,5070
106953,Rock,2014,3508
106954,Rock,2014,3184
106955,Rock,2014,4911
106956,Rock,2014,10348
107020,Hip-Hop,2014,4628
107021,Hip-Hop,2014,2022
107025,Hip-Hop,2014,6037
107027,Hip-Hop,2014,4545
107028,Hip-Hop,2014,1888
107029,Hip-Hop,2014,4925
107030,Hip-Hop,2014,4011
107031,Hip-Hop,2014,3145
107046,Pop,2014,918
107047,Pop,2014,919
107048,Pop,2014,760
107049,Pop,2014,1331
107050,Pop,2014,1333
107101,Rock,2014,6023
107125,Electronic,2014,6887
107126,Electronic,2014,6197
107127,Electronic,2014,10151
107128,Electronic,2014,13932
107129,Electronic,2014,20891
107178,International,2014,6761
107179,International,2014,4153
107180,International,2014,1516
107181,International,2014,1750
107182,International,2014,2367
107183,International,2014,1884
107184,International,2014,1472
107185,International,2014,1207
107186,International,2014,1220
107187,International,2014,2633
107188,International,2014,2015
107189,International,2014,2270
107248,International,2014,4009
107249,International,2014,3080
107250,International,2014,1842
107251,International,2014,2193
107256,International,2014,2895
107257,International,2014,4593
107388,Rock,2014,3319
107389,Rock,2014,3210
107390,Rock,2014,4430
107391,Rock,2014,8201
107425,Electronic,2014,11985
107426,Electronic,2014,5871
107427,Electronic,2014,7205
107429,Electronic,2014,7146
107432,Electronic,2014,10243
107433,Electronic,2014,11353
107434,Electronic,2014,8276
107435,Electronic,2014,10675
107476,Rock,2014,2800
107506,Rock,2014,2838
107531,Instrumental,2014,2444
107532,Instrumental,2014,2814
107533,Instrumental,2014,7523
107534,Instrumental,2014,2454
107535,Instrumental,2014,3547
107567,Folk,2014,2618
107569,Folk,2014,1307
107571,Folk,2014,3373
107574,Folk,2014,972
107577,Folk,2014,1034
107578,Folk,2014,1526
107579,Folk,2014,1038
107583,Folk,2014,961
107584,Folk,2014,1471
107588,Folk,2014,1019
107589,Folk,2014,1230
107590,Folk,2014,1456
107591,Folk,2014,1008
107592,Folk,2014,2077
107593,Folk,2014,1492
107594,Folk,2014,1666
107595,Folk,2014,2542
107596,Folk,2014,2653
107597,Folk,2014,2292
107598,Folk,2014,3319
107613,Electronic,2014,5724
107616,Electronic,2014,5869
107617,Electronic,2014,5819
107659,Rock,2014,9252
107799,Rock,2014,5394
107804,Electronic,2014,4758
107805,Rock,2014,10714
107809,Hip-Hop,2014,9907
107810,Pop,2014,5508
107850,Hip-Hop,2014,1602
107851,Folk,2014,1678
107852,Folk,2014,1302
107908,Electronic,2014,10702
107909,Electronic,2014,11219
107910,Electronic,2014,13243
107911,Electronic,2014,12721
107912,Electronic,2014,22610
107913,Electronic,2014,27676
107949,International,2014,4756
107950,International,2014,3780
107951,International,2014,6903
107952,International,2014,4801
107953,International,2014,4979
107954,International,2014,5686
107955,International,2014,5775
107956,International,2014,6095
107957,International,2014,9348
108012,Folk,2014,1672
108014,Folk,2014,1676
108015,Folk,2014,1880
108016,Folk,2014,1770
108017,Instrumental,2014,16536
108018,Instrumental,2014,17377
108019,Instrumental,2014,24740
108020,Instrumental,2014,22349
108021,Instrumental,2014,20997
108022,Instrumental,2014,18211
108023,Instrumental,2014,24812
108024,Instrumental,2014,25337
108025,Instrumental,2014,35965
108026,Instrumental,2014,27939
108027,Instrumental,2014,51736
108031,Rock,2014,18937
108036,Rock,2014,3836
108037,Rock,2014,3361
108038,Rock,2014,4651
108049,Experimental,2014,9539
108050,Experimental,2014,6503
108059,Experimental,2014,1781
108060,Experimental,2014,1153
108079,Rock,2014,2655
108155,Rock,2014,3317
108230,Electronic,2014,7333
108290,Rock,2014,3603
108297,Rock,2014,6684
108298,Rock,2014,5247
108299,Folk,2014,3259
108300,Folk,2014,1024
108301,Folk,2014,1180
108302,Folk,2014,1420
108303,Folk,2014,1011
108304,Folk,2014,977
108305,Folk,2014,1671
108306,Folk,2014,1511
108307,Folk,2014,2665
108308,Folk,2014,2933
108313,Experimental,2014,5144
108314,Experimental,2014,1441
108318,Experimental,2014,3469
108319,Experimental,2014,1918
108339,Electronic,2014,9767
108341,Electronic,2014,9393
108342,Electronic,2014,10167
108343,Electronic,2014,12764
108415,Electronic,2014,7413
108416,Electronic,2014,6151
108418,Electronic,2014,7580
108420,Electronic,2014,7515
108421,Electronic,2014,8336
108422,Electronic,2014,11576
108423,Electronic,2014,12194
108425,Pop,2014,5637
108426,Pop,2014,5044
108427,Pop,2014,6593
108428,Pop,2014,5830
108429,Pop,2014,7389
108456,Pop,2014,7076
108457,Pop,2014,5429
108459,Pop,2014,5808
108460,Pop,2014,7748
108461,Pop,2014,9920
108464,Electronic,2014,5948
108471,Instrumental,2014,8662
108472,Instrumental,2014,19166
108473,Instrumental,2014,11975
108474,Instrumental,2014,10113
108475,Instrumental,2014,8642
108476,Instrumental,2014,12905
108477,Instrumental,2014,10995
108478,Instrumental,2014,13946
108487,Hip-Hop,2014,2756
108488,Hip-Hop,2014,14678
108489,Hip-Hop,2014,7830
108490,Hip-Hop,2014,5790
108491,Hip-Hop,2014,5490
108492,Hip-Hop,2014,4007
108493,Hip-Hop,2014,3603
108494,Hip-Hop,2014,3411
108495,Hip-Hop,2014,3365
108496,Hip-Hop,2014,4373
108497,Hip-Hop,2014,5736
108498,Hip-Hop,2014,3523
108499,Hip-Hop,2014,6356
108500,Hip-Hop,2014,5453
108501,Hip-Hop,2014,11438
108502,Rock,2014,4843
108503,Rock,2014,4700
108504,Rock,2014,4297
108505,Rock,2014,6502
108524,Electronic,2014,7757
108525,Electronic,2014,6789
108526,Electronic,2014,6435
108527,Electronic,2014,7493
108528,Electronic,2014,8157
108529,Electronic,2014,9314
108530,Electronic,2014,10812
108531,Electronic,2014,11158
108532,Electronic,2014,12115
108533,Electronic,2014,17567
108745,Hip-Hop,2014,3121
108774,Hip-Hop,2014,2473
108799,Hip-Hop,2014,4502
108808,Hip-Hop,2014,2804
108809,Hip-Hop,2014,1484
108812,Hip-Hop,2014,4275
108836,Hip-Hop,2014,8908
108837,Hip-Hop,2014,2066
108838,Hip-Hop,2014,4330
108839,Hip-Hop,2014,1822
108840,Hip-Hop,2014,1792
108841,Hip-Hop,2014,3299
108842,Hip-Hop,2014,4399
108843,Hip-Hop,2014,2140
108845,Hip-Hop,2014,2173
108846,Hip-Hop,2014,3118
108847,Hip-Hop,2014,5309
108863,International,2014,3220
108864,International,2014,5528
108865,International,2014,835
108866,International,2014,1143
108867,International,2014,1479
108868,International,2014,2571
108878,Instrumental,2014,7325
108879,Instrumental,2014,7408
108880,Instrumental,2014,18356
108881,Instrumental,2014,5265
108882,Instrumental,2014,7847
108883,Instrumental,2014,12566
108884,Instrumental,2014,9672
108885,Instrumental,2014,11321
108906,Instrumental,2014,12147
108957,Rock,2014,3623
108961,Rock,2014,2822
108962,Rock,2014,4225
108967,Rock,2014,2769
108968,Rock,2014,2920
108969,Rock,2014,2890
108970,Rock,2014,5673
108992,Rock,2014,3767
109068,Experimental,2014,4561
109071,Experimental,2014,1249
109072,Experimental,2014,1187
109106,Experimental,2014,2522
109144,Experimental,2014,3300
109189,Instrumental,2014,8840
109191,Instrumental,2014,12760
109203,Rock,2014,3597
109235,Rock,2014,3085
109276,Experimental,2014,3150
109349,Rock,2014,3121
109350,Rock,2014,3516
109355,Rock,2014,4010
109356,Rock,2014,3009
109357,Rock,2014,4013
109445,Folk,2014,1197
109446,Folk,2014,897
109447,Folk,2014,892
109448,Folk,2014,984
109449,Folk,2014,1332
109450,Folk,2014,2344
109468,Rock,2014,3761
109480,Folk,2014,890
109481,Rock,2014,3109
109497,Rock,2014,3367
109535,Electronic,2014,5983
109537,Electronic,2014,5368
109538,Electronic,2014,6225
109542,Electronic,2014,5043
109543,Electronic,2014,5928
109548,Experimental,2014,1476
109670,Hip-Hop,2014,2416
109681,Hip-Hop,2014,1855
109684,Hip-Hop,2014,2224
109685,Hip-Hop,2014,2079
109686,Hip-Hop,2014,2615
109687,Hip-Hop,2014,3504
109711,Experimental,2014,1255
109712,Experimental,2014,1034
109896,Folk,2014,2280
109900,Folk,2014,1435
109901,Folk,2014,1426
109902,Folk,2014,1156
109903,Folk,2014,1742
109904,Folk,2014,1229
109905,Folk,2014,1920
109906,Folk,2014,3069
109925,Electronic,2014,8032
109957,Pop,2014,1663
109958,Pop,2014,832
109960,Pop,2014,1258
109962,Pop,2014,2546
109963,Pop,2014,1328
109971,Pop,2014,2067
109972,Pop,2014,2553
109973,Pop,2014,2000
109974,Pop,2014,2449
109975,Pop,2014,3398
109976,Pop,2014,2674
109977,Pop,2014,3308
109978,Pop,2014,4632
110070,Hip-Hop,2014,1652
110082,Hip-Hop,2014,5587
110084,Hip-Hop,2014,1746
110085,Hip-Hop,2014,2244
110086,Hip-Hop,2014,3115
110102,Electronic,2014,7170
110103,Electronic,2014,9625
110104,Electronic,2014,6946
110105,Electronic,2014,6654
110106,Electronic,2014,7008
110107,Electronic,2014,7690
110108,Electronic,2014,11004
110109,Electronic,2014,7559
110110,Electronic,2014,8140
110111,Electronic,2014,11381
110166,Rock,2014,2883
110167,Rock,2014,3693
110171,Folk,2014,935
110172,Folk,2014,1094
110204,Experimental,2014,3284
110205,Experimental,2014,3096
110206,Experimental,2014,2128
110207,Experimental,2014,2287
110208,Experimental,2014,3094
110209,Experimental,2014,3161
110230,Experimental,2014,1175
110259,Hip-Hop,2014,17704
110260,Hip-Hop,2014,8615
110261,Hip-Hop,2014,8884
110262,Hip-Hop,2014,9173
110263,Hip-Hop,2014,8775
110264,Hip-Hop,2014,10630
110265,Hip-Hop,2014,11165
110266,Hip-Hop,2014,12531
110267,Hip-Hop,2014,19249
110274,Experimental,2014,1408
110384,Folk,2014,843
110410,Rock,2014,2662
110417,Rock,2014,4267
110436,Folk,2014,2144
110437,Folk,2014,1438
110438,Folk,2014,1813
110439,Folk,2014,1661
110440,Folk,2014,1574
110441,Folk,2014,2468
110447,International,2014,3397
110448,International,2014,2717
110449,International,2014,2255
110450,International,2014,3468
110451,International,2014,3627
110452,International,2014,5128
110546,Rock,2014,3604
110610,Experimental,2014,2038
110611,Experimental,2014,31243
110623,Experimental,2014,1401
110629,Experimental,2014,1162
110630,Experimental,2014,2137
110634,Rock,2014,3454
110636,Rock,2014,3728
110637,Rock,2014,5464
110647,Instrumental,2014,2435
110648,Instrumental,2014,2345
110649,Instrumental,2014,4143
110650,Instrumental,2014,2800
110651,Instrumental,2014,7741
110652,Instrumental,2014,3253
110653,Instrumental,2014,3768
110654,Instrumental,2014,5833
110681,Experimental,2014,1525
110684,Experimental,2014,1587
110687,Electronic,2014,21192
110688,Electronic,2014,21864
110689,Electronic,2014,19934
110690,Electronic,2014,22158
110691,Electronic,2014,36344
110711,Experimental,2014,1700
110735,Hip-Hop,2014,1901
110736,Hip-Hop,2014,1522
110743,Hip-Hop,2014,2715
110744,Hip-Hop,2014,2394
110756,Hip-Hop,2014,3018
110764,Hip-Hop,2014,1581
110765,Hip-Hop,2014,5531
110768,Hip-Hop,2014,2380
110771,Hip-Hop,2014,2165
110772,Hip-Hop,2014,2185
110774,Hip-Hop,2014,1696
110775,Hip-Hop,2014,2201
110776,Hip-Hop,2014,2181
110777,Hip-Hop,2014,3010
110778,Hip-Hop,2014,4579
110779,Hip-Hop,2014,8682
110923,Folk,2014,1834
110927,Folk,2014,983
110928,Folk,2014,1572
110980,Rock,2014,6303
110982,Rock,2014,3113
110983,Rock,2014,3244
110985,Rock,2014,3487
111015,Instrumental,2014,8637
111146,Instrumental,2014,4756
111147,Instrumental,2014,6131
111148,Instrumental,2014,4501
111149,Instrumental,2014,5519
111150,Instrumental,2014,4833
111151,Instrumental,2014,6489
111153,Instrumental,2014,12991
111154,Instrumental,2014,18995
111182,Folk,2014,1075
111186,Folk,2014,1345
111187,Folk,2014,1063
111188,Folk,2014,1795
111216,Experimental,2014,2973
111220,Instrumental,2014,8175
111221,Instrumental,2014,5582
111222,Instrumental,2014,8512
111223,Instrumental,2014,4722
111224,Instrumental,2014,9001
111225,Instrumental,2014,5732
111226,Instrumental,2014,4948
111227,Instrumental,2014,8144
111228,Instrumental,2014,8499
111229,Instrumental,2014,10543
111230,Instrumental,2014,14371
111306,Rock,2014,14152
111311,Rock,2014,3499
111335,Rock,2014,6263
111367,Pop,2014,1086
111368,Pop,2014,2683
111371,Pop,2014,796
111372,Pop,2014,1987
111375,Pop,2014,1549
111376,Pop,2014,997
111377,Pop,2014,748
111378,Pop,2014,1152
111379,Pop,2014,1017
111382,Pop,2014,1707
111385,Pop,2014,1182
111386,Pop,2014,1642
111387,Pop,2014,1017
111388,Pop,2014,1463
111389,Pop,2014,2387
111390,Pop,2014,1282
111391,Pop,2014,1500
111392,Pop,2014,1818
111393,Pop,2014,2183
111394,Pop,2014,2309
111395,Pop,2014,1908
111396,Pop,2014,2227
111397,Pop,2014,3394
111398,Pop,2014,2136
111399,Pop,2014,2322
111400,Pop,2014,4314
111401,Pop,2014,4345
111402,Pop,2014,4564
111413,Electronic,2014,5495
111416,Electronic,2014,5748
111460,Experimental,2014,5784
